id,repo,issue_key,category,severity,title,status,detected_at,detected_by,evidence_summary,root_cause,fix_summary,fixed_at,fix_commits_json,validation_summary,source_refs_json,created_at,updated_at
574,openai-mock-server,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-29T00:01:27+00:00,"derived from tracker events/validations","Updated CI workflows to match go-template canonical: setup-go@v6 + go-version-file, golangci-lint-action@v9 + version-file, checkout@v6, added .golangci-lint-version.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","Verified post-merge main Go/lint/security rollout workflows succeeded; unrelated secret scanning failures ignored.",2026-05-29T15:55:37+00:00,"[""2e18f0df""]","","[""events:377"", ""events:555"", ""events:673"", ""events:719"", ""events:734""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
575,parka,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-29T14:12:59+00:00,"derived from tracker events/validations","merged with merge commit 3480f1114f8e162d7db3a557a09f3a3ee80d6f77","Derived from rollout tracker events.","merged with merge commit 3480f1114f8e162d7db3a557a09f3a3ee80d6f77",2026-05-29T14:12:59+00:00,"[""3480f1114f8e162d7db3a557a09f3a3ee80d6f77""]","","[""events:625""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
576,parka,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",observed,2026-05-29T01:28:17+00:00,"derived from tracker events/validations","Opened glazed-lint + publish-docs PR.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","",,[],"","[""events:508""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
577,parka,govulncheck,govulncheck,high,"Go vulnerability scan issue",fixed,2026-05-28T23:51:38+00:00,"derived from tracker events/validations","Upgraded go directive from 1.25.7 to 1.26.3 to fix govulncheck.","A vulnerable module version or Go toolchain mismatch caused govulncheck to fail.","Upgraded go directive from 1.25.7 to 1.26.3 to fix govulncheck.",2026-05-28T23:51:38+00:00,[],"","[""events:346""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
578,parka,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-28T23:40:51+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-28T23:40:51+00:00,[],"pass: GOWORK=off go test ./...","[""events:328"", ""validations:109""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
579,parka,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-28T23:39:50+00:00,"derived from tracker events/validations","Starting B5 logcopter baseline work locally.","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-28T23:40:51+00:00,[],"pass: make logcopter-check","[""events:321"", ""events:327"", ""validations:108""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
580,parka,release_or_main_verification,release_or_main_verification,medium,"Release or post-merge main verification issue",fixed,2026-05-29T00:26:13+00:00,"derived from tracker events/validations","Main actions verified. Secret Scanning failure is pre-existing.","Post-merge or release verification required additional workflow observation or repair.","released v0.6.2",2026-05-29T00:44:19+00:00,[],"","[""events:394"", ""events:395"", ""events:416""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
581,parka,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-29T00:01:29+00:00,"derived from tracker events/validations","Updated CI workflows to match go-template canonical: setup-go@v6 + go-version-file, golangci-lint-action@v9 + version-file, checkout@v6, added .golangci-lint-version.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","Verified main push golang-pipeline/golangci workflows succeeded after merge; unrelated security/publish-image alerts, where present, remain separate.",2026-05-29T14:21:33+00:00,[],"","[""events:378"", ""events:556"", ""events:632""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
582,plz-confirm,dependency_review,dependency_review,medium,"Dependency Review or dependency graph issue",fixed,2026-05-28T23:35:13+00:00,"derived from tracker events/validations","Merged PR #12. Main actions pending (golangci-lint, golang-pipeline, Dependency Graph).","GitHub Dependency Review or dependency graph support was unavailable or reported a blocking dependency issue.","Merged PR #12. Main actions pending (golangci-lint, golang-pipeline, Dependency Graph).",2026-05-28T23:35:13+00:00,[],"","[""events:311""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
583,plz-confirm,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-28T23:35:02+00:00,"derived from tracker events/validations","merged with merge commit 7682f2ce3725772c528f9d804cd8d78b64febb01","Derived from rollout tracker events.","merged with merge commit 7682f2ce3725772c528f9d804cd8d78b64febb01",2026-05-28T23:35:02+00:00,"[""7682f2ce3725772c528f9d804cd8d78b64febb01""]","","[""events:310""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
584,plz-confirm,golangci_lint,golangci_lint,high,"golangci-lint/static analysis issue",observed,2026-05-28T23:39:41+00:00,"derived from tracker events/validations","Main actions verified: golangci-lint success, golang-pipeline success. Secret Scanning failure ignored per rollout rules.","CI-pinned lint/static analysis exposed findings that needed code cleanup or scoped exception handling.","Main actions verified: golangci-lint success, golang-pipeline success. Secret Scanning failure ignored per rollout rules.",,[],"","[""events:320""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
585,plz-confirm,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-28T23:29:10+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-28T23:29:10+00:00,[],"pass: GOWORK=off go test ./...","[""events:297"", ""validations:99""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
586,plz-confirm,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-28T23:28:35+00:00,"derived from tracker events/validations","Starting B5 logcopter baseline work locally.","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-28T23:29:10+00:00,[],"pass: make logcopter-check","[""events:290"", ""events:296"", ""validations:98""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
587,prescribe,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-29T14:19:27+00:00,"derived from tracker events/validations","merged with merge commit 9aa9ee2a1d2e020a3d19457fef9e41501ed46f5d","Derived from rollout tracker events.","merged with merge commit 9aa9ee2a1d2e020a3d19457fef9e41501ed46f5d",2026-05-29T14:19:27+00:00,"[""9aa9ee2a1d2e020a3d19457fef9e41501ed46f5d""]","","[""events:629""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
588,prescribe,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",fixed,2026-05-29T01:26:23+00:00,"derived from tracker events/validations","Added glazed-lint + publish-docs.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","Added glazed-lint + publish-docs.",2026-05-29T01:26:23+00:00,[],"","[""events:492"", ""events:579""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
589,prescribe,golangci_lint,golangci_lint,high,"golangci-lint/static analysis issue",fixed,2026-05-29T13:50:03+00:00,"derived from tracker events/validations","P1 follow-up: fixed remaining staticcheck QF1012 findings and pushed 1be82356.","CI-pinned lint/static analysis exposed findings that needed code cleanup or scoped exception handling.","Replaced all remaining formatted WriteString calls; CI-version golangci-lint v2.12.2 and GOWORK=off go test ./... passed locally.",2026-05-29T14:15:18+00:00,"[""1be82356""]","","[""events:595"", ""events:608"", ""events:627""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
590,prescribe,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-29T01:09:26+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-29T01:09:26+00:00,[],"pass: GOWORK=off go test ./...","[""events:456"", ""validations:147""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
591,prescribe,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-29T01:09:26+00:00,"derived from tracker events/validations","pass: make logcopter-check","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-29T01:09:26+00:00,[],"pass: make logcopter-check","[""events:455"", ""validations:146""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
592,prescribe,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-29T13:13:22+00:00,"derived from tracker events/validations","P1 pass: repaired malformed push.yml where present and bumped glazed-lint analyzer pin to v1.3.6 where needed.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","Verified main push golang-pipeline/golangci workflows succeeded after merge; unrelated secret scanning alerts remain separate.",2026-05-29T14:32:49+00:00,[],"","[""events:557"", ""events:577"", ""events:636"", ""events:639""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
593,prompto,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",fixed,2026-05-29T01:26:27+00:00,"derived from tracker events/validations","Added glazed-lint + publish-docs.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","PR merged (logcopter + glazed-lint + publish-docs).",2026-05-29T12:04:12+00:00,[],"","[""events:493"", ""events:513""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
594,prompto,golangci_lint,golangci_lint,high,"golangci-lint/static analysis issue",observed,2026-05-29T12:09:22+00:00,"derived from tracker events/validations","Main lint pass. secret scanning pre-existing","CI-pinned lint/static analysis exposed findings that needed code cleanup or scoped exception handling.","",,[],"","[""events:520""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
595,prompto,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-29T01:09:41+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-29T01:09:41+00:00,[],"pass: GOWORK=off go test ./...","[""events:459"", ""validations:149""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
596,prompto,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-29T01:09:41+00:00,"derived from tracker events/validations","pass: make logcopter-check","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-29T01:09:41+00:00,[],"pass: make logcopter-check","[""events:458"", ""validations:148""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
597,refactorio,codex_feedback,codex_feedback,medium,"Codex review feedback issue",fixed,2026-05-29T15:22:47+00:00,"derived from tracker events/validations","Merged PR #1 with merge commit 3921c65656f779dc932d84cadbeabe2ff3b1ef65 after ggg ready/codex evidence.","Current-head Codex review feedback required a follow-up commit or retrigger before readiness.","Merged PR #1 with merge commit 3921c65656f779dc932d84cadbeabe2ff3b1ef65 after ggg ready/codex evidence.",2026-05-29T15:22:47+00:00,"[""3921c65656f779dc932d84cadbeabe2ff3b1ef65""]","","[""events:687""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
598,refactorio,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-29T15:22:46+00:00,"derived from tracker events/validations","merged with merge commit 3921c65656f779dc932d84cadbeabe2ff3b1ef65","Derived from rollout tracker events.","merged with merge commit 3921c65656f779dc932d84cadbeabe2ff3b1ef65",2026-05-29T15:22:46+00:00,"[""3921c65656f779dc932d84cadbeabe2ff3b1ef65""]","","[""events:686""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
599,refactorio,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",fixed,2026-05-28T23:28:09+00:00,"derived from tracker events/validations","Opened PR #1. Pre-existing build failure in cmd/refactor-index (DecodeSectionInto removed from Glazed). Logcopter generation and pkg tests pass.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","Removed local ../oak replacement by using released oak v0.5.2 and bumped Glazed to v1.3.6; local GOWORK=off go test ./... and make glazed-lint passed.",2026-05-29T15:01:11+00:00,[],"fail: GOWORK=off go test ./cmd/...","[""events:286"", ""events:289"", ""validations:97"", ""events:315"", ""events:502"", ""events:651""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
600,refactorio,golangci_lint,golangci_lint,high,"golangci-lint/static analysis issue",observed,2026-05-29T15:08:52+00:00,"derived from tracker events/validations","Fixed CI errcheck rows.Close findings; CI-version golangci-lint and GOWORK=off go test ./... passed locally.","CI-pinned lint/static analysis exposed findings that needed code cleanup or scoped exception handling.","Fixed CI errcheck rows.Close findings; CI-version golangci-lint and GOWORK=off go test ./... passed locally.",,[],"","[""events:664""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
